published_date,title,domain
2020-08-13 15:39:52,Shah Alam High Court upholds Rayhan's remand extension,malaysiakini.com
2020-08-13 15:40:22,Boko Haram: Mailafia must not be punished for his revelations- Shehu Sani warns,dailypost.ng
2020-08-13 15:41:05,Namibia: So You Want to Be a Politician? Learn From Namibia's First Lady Monica Geingos,allafrica.com
2020-08-13 15:41:34,"Magelo quits city Speaker's race, supports Jubilee Party pick Mutura",nation.co.ke
2020-08-13 15:43:30,Gamboa orders detention of 11 Bulacan cops in fake 'nanlaban' case,rappler.com
2020-08-13 15:45:00,"COVID-19: Optional exams to improve performance in Class 12 boards to be held in Sept, says CBSE",tribuneindia.com
2020-08-13 15:46:00,Trump says he opposes funding USPS because of mail-in voting,cnn.com
2020-08-13 15:46:00,"Income Tax Form 26AS: Hotel bills of over Rs 20,000 will now reflect in your ITR; check other changes",moneycontrol.com
2020-08-13 15:46:32,"Herman Cain died two weeks ago, but his social media accounts are still bashing Democrats",usatoday.com
2020-08-13 15:47:00,PNP takes Abu Sayyaf leader Susukan at Misuari home in Davao City,gmanetwork.com
2020-08-13 15:47:00,St Ives fire leaves at least one with potentially serious burns as blaze erupts near beach,express.co.uk
2020-08-13 15:47:00,Supreme Court won't block eased rules for Rhode Island absentee ballots,cnn.com
2020-08-13 15:50:31,COVID-19 report shows KZN depts paid differing amounts for same products,ewn.co.za
2020-08-13 15:52:40,Manabadi AP SSC 10th Result 2020 declared HIGHLIGHTS: All students promoted without exam,indianexpress.com
2020-08-13 15:53:00,South Dakota to build $400K security fence around governor's mansion,nypost.com
2020-08-13 15:53:00,Police search for man who seriously sexually assaulted teen,cbc.ca
2020-08-13 15:53:00,Police search for man who sexually assaulted teen,cbc.ca
2020-08-13 15:53:12,PhilHealth assures no favoritism on IRM allocation,sunstar.com.ph
2020-08-13 15:55:02,"NBC Board, 55 Stakeholders Reject New Broadcasting Code",thisdaylive.com
2020-08-13 15:56:00,'Courageous' off-duty conductor praised for climbing out of derailed train to raise the alarm,telegraph.co.uk
2020-08-13 15:56:14,Former acting AG Whitaker: Kamala Harris 'has finger in the wind' when it comes to law enforcement,foxnews.com
2020-08-13 15:56:23,118 newborn babies abandoned at public hospitals in Gauteng since start of 2020 - health dept,news24.com
2020-08-13 15:58:00,Missing 10-year-old from Surrey last seen riding bike on Wednesday,cbc.ca
2020-08-13 15:59:00,"More N.J. schools say they will go all-remote, one day after Murphy announces revised reopening rules",nj.com
2020-08-13 16:00:00,IN MEMES | 'Gomora' fans happy Langa was finally put in his place!,timeslive.co.za
2020-08-13 16:00:00,Kuta's once bustling alleyways remain eerily empty despite Bali reopening for domestic travel,abc.net.au
2020-08-13 16:00:04,MDC leader's wife arrested for reporting that her husband was abducted,bulawayo24.com
2020-08-13 16:00:32,Boniface Mwangi takes a break from social media,nairobinews.nation.co.ke
2020-08-13 16:03:00,Agriculture minister announces details of $50M program to direct surplus food to those in need,cbc.ca
2020-08-13 16:03:00,Transnet boss Siyabonga Gama had stacks of cash everywhere: bodyguard,timeslive.co.za
2020-08-13 16:03:00,"Brexit trade deal can be done by September, says UK chief negotiator",telegraph.co.uk
2020-08-13 16:03:22,"Ooni Of Ife Criticises Big Brother Naija, Suggests Replacement",channelstv.com
2020-08-13 16:05:51,Obiano suspends 12 monarchs for visiting Buhari,thenationonlineng.net
2020-08-13 16:07:30,EU settlement scheme: Two million granted full rights to stay,bbc.com
2020-08-13 16:08:00,Let my people know,jewishstandard.timesofisrael.com
2020-08-13 16:09:00,"‘We are sick of this festival of documents,’ labour and business tell Cyril Ramaphosa",businesslive.co.za
2020-08-13 16:09:00,"We are sick of this festival of documents, labour and business tell Cyril Ramaphosa",businesslive.co.za
2020-08-13 16:10:49,Ex-Boston police union boss charged with sex assault of girl,foxnews.com
2020-08-13 16:11:28,"Ize-Iyamu: You lack ability to lead, favouring corrupt politicians – Bala Mohammed fires back at Buhari",dailypost.ng
2020-08-13 16:13:00,M25 closed: Thunderstorms cause flash flooding as key Gatwick motorway shut,mirror.co.uk
2020-08-13 16:14:26,1 - Bobi Wine appoints 4 regional NUP deputy presidents,observer.ug
2020-08-13 16:14:26,4 - Bobi Wine appoints 4 regional NUP deputy presidents,observer.ug
2020-08-13 16:14:37,Indonesia's capital extends social restrictions for 4th time | English.news.cn,xinhuanet.com
2020-08-13 16:15:41,Scrap clearing duties on PPEs – Assoc. of PPEs Ghana 'begs' govt,ghanaweb.com
2020-08-13 16:18:00,Ikpeazu sends delegation to investigate Chinese company over alleged maltreatment of workers,vanguardngr.com
2020-08-13 16:18:00,Puppy stolen while out for walk with woman and children in Toronto,toronto.ctvnews.ca
2020-08-13 16:19:57,The Ex Inmates Determined To Improve Their Lives,newvision.co.ug
2020-08-13 16:20:41,"Pictured: Father, 62, from Aberdeen who was a passenger on ScotRail train",dailymail.co.uk
2020-08-13 16:20:45,Hoax 911 call sent officers to home of Black Lives Matter LA leader in 'swatting' incident,foxnews.com
2020-08-13 16:21:13,Centre wants to 'occupy' Karachi to 'colonise' it: Bilawal,tribune.com.pk
2020-08-13 16:23:04,Call to rope in mining companies on housing,namibian.com.na
2020-08-13 16:24:00,Israel Charges 5 Border Policemen With Robbing Palestinians,nytimes.com
2020-08-13 16:26:00,Free parking at Alberta Health Services lots coming to an end,calgary.ctvnews.ca
2020-08-13 16:26:00,"Iowa farmers assess losses after derecho storm flattens cornfields, destroys grain bins",nbcnews.com
2020-08-13 16:26:32,"Daily Post publication is false, treat with contempt - Pius Hadzide",myjoyonline.com
2020-08-13 16:30:00,"Pakistan has fraternal ties with Saudi Arabia, says DG ISPR",thenews.com.pk
2020-08-13 16:30:00,Peeping Tom loses application for name suppression | Otago Daily Times Online News,odt.co.nz
2020-08-13 16:30:00,Genome detective: Otago scientist tracking origin of outbreak,odt.co.nz
2020-08-13 16:36:55,We shall do whatever it takes to get Akufo-Addo re-elected – Nana B,ghanaweb.com
2020-08-13 16:39:36,The six prominent Ghanaians who reviewed Kwamena Ahwoi's controversial book,ghanaweb.com
2020-08-13 16:40:00,EFF arrives to greet freed 'black power' protesters in Stellenbosch,timeslive.co.za
2020-08-13 16:41:00,"Forest fire continues to threaten community of Red Lake Ont., crews brace for challenging day",cbc.ca
2020-08-13 16:42:00,Headteacher sends angry apology to parents over A-level results and urges them to complain,walesonline.co.uk
2020-08-13 16:47:01,Court reserves judgment on whether Lee Suet Fern should be sanctioned for role in Lee Kuan Yew's final will,todayonline.com
2020-08-13 16:49:13,"GHC1bn wasted on needless voter roll could've built 5,000 6-unit blocks – NDC",ghanaweb.com
2020-08-13 16:52:00,Atiku describes NBC code as a 'naked attempt' to gag the media,thecable.ng
2020-08-13 16:53:00,"New look for Chateau Laurier: Heritage Ottawa, owner agree on new design for expansion",ottawa.ctvnews.ca
2020-08-13 16:54:13,19 Year Old Eyes Uganda's Top Office,newvision.co.ug
2020-08-13 16:55:49,Chicago Black Lives Matter organizer who called looting 'reparations' dismisses peaceful protesting,foxnews.com
2020-08-13 16:58:00,Common-law partner of Nova Scotia mass shooter sues his estate,cbc.ca
2020-08-13 16:58:35,Coronavirus: A-level results anger and outbreak at M&S supplier,bbc.co.uk
2020-08-13 16:58:40,"State capture: Ex-Transnet executives moved 'bags of cash' from Gupta compound, inquiry hears",news24.com
2020-08-13 17:00:00,"Tick. Tick podcast: Judith Collins walks back National's debt target, saying its 'aspirational' and not 'set in stone'.",stuff.co.nz
2020-08-13 17:01:55,Push for State to explain spending of Covid-19 funds gains steam,nation.co.ke
2020-08-13 17:02:00,Edmonton police seize cache of illegal guns from Sherwood Park home,edmonton.ctvnews.ca
2020-08-13 17:02:03,RE: Akufo Addo Unleashes Pius Hadzide On J.A. Kufuor,peacefmonline.com
2020-08-13 17:03:00,St Ives fire: Three injured in beach bar ‘explosion’ as busy harbour evacuated,thesun.co.uk
2020-08-13 17:03:00,"Congress, BJP slam Kejriwal govt for waterlogging in Delhi; ruling AAP blames civic bodies",timesofindia.indiatimes.com
2020-08-13 17:03:35,EC exceeds target in Sunyani Municipality,ghanaweb.com
2020-08-13 17:04:00,U.S. Seizes Bitcoin Said to Be Used to Finance Terrorist Groups,nytimes.com
2020-08-13 17:05:00,"Kentucky Attorney General met Breonna Taylor's family for the first time, over 150 days after her death",cnn.com
2020-08-13 17:05:07,Welcome relief,news.thevoicebw.com
2020-08-13 17:09:42,92pc patients have recovered from Covid-19: NCOC,pakistantoday.com.pk
2020-08-13 17:10:00,"Michael Cohen says book on Trump discusses Russia collusion, 'golden showers' at Vegas sex club, lying to Melania",cnbc.com
2020-08-13 17:10:10,Imran vows to stand by the people of Karachi,pakistantoday.com.pk
2020-08-13 17:11:51,Banditry: Troops foil another attack on Katsina village,thenationonlineng.net
2020-08-13 17:14:00,"74th Independence Day: Multi-layered security arrangements, social distancing norms in place for...",moneycontrol.com
2020-08-13 17:16:59,Two Penarth arrests after armed police called to reports of a shooting,bbc.co.uk
2020-08-13 17:17:00,"Tropical Storm Josephine forms in Atlantic Ocean, the 10th storm of a record-setting hurricane season",cbsnews.com
2020-08-13 17:19:00,Misconception spread on BRT project: Shehbaz Gill,nation.com.pk
2020-08-13 17:20:00,Las Vegas entertainers fear dire straits as weeks of unemployment turn to months,cnn.com
2020-08-13 17:23:05,Relieved mother of rescued women says paddleboards will never ‘darken doors’ again,irishtimes.com
2020-08-13 17:23:58,"How Rawlings Asked Ahwoi To ""Pull Down"" A Hotel But Refused - Kweku Baako Corroborates | Politics",peacefmonline.com
2020-08-13 17:26:00,FG dumps Plastic National Identity Card for Digital Identification,vanguardngr.com
2020-08-13 17:27:14,RTI Law Does Not Fully Support Fighting Illicit Financial Flows,peacefmonline.com
2020-08-13 17:29:00,"Man injured, 'a number of suspects' still inside Victoria apartment building after alleged robbery, assault",vancouverisland.ctvnews.ca
2020-08-13 17:29:14,"Buhari inaugurates 17-storey NCDMB building in Bayelsa, pledges to spend more on job creation",dailypost.ng
2020-08-13 17:31:47,"Citizens’ Identification: Nigeria goes fully digital, dumps ID cards",thenationonlineng.net
2020-08-13 17:32:21,Cold temperatures are where Covid thrives,newsroom.co.nz
2020-08-13 17:32:36,Covid-19 lockdown extension likely - disease modelling expert,tvnz.co.nz
2020-08-13 17:33:00,Three more people have died after testing positive for coronavirus in Greater Manchester,manchestereveningnews.co.uk
2020-08-13 17:34:37,Sylvia Cheptoris Appointed Registrar of Electricity Tribunal,softpower.ug
2020-08-13 17:37:00,"Equal Pay Day for Black women is today, August 13th. There's a reason for that",cnn.com
2020-08-13 17:38:00,"Quebec records 104 new COVID-19 cases, six more deaths",montreal.ctvnews.ca
2020-08-13 17:38:57,Death Sentence Of Kano Singer Must Be Quashed – Amnesty International,channelstv.com
2020-08-13 17:39:00,"What you need to know about COVID-19 in Ottawa on Thursday, Aug. 13",cbc.ca
2020-08-13 17:39:00,"Negotiators 'miles apart' on Covid funding, with little hope for deal until September",politico.com
2020-08-13 17:42:29,"Ethiopia Coronavirus:26,204 confirmed cases,11,428 recoveries,479 death",borkena.com
2020-08-13 17:43:00,Israel’s former chief scientist named to senior position at WHO,timesofisrael.com
2020-08-13 17:43:57,Pelosi: COVID talks will resume when GOP offers $2T | TheHill,thehill.com
2020-08-13 17:45:00,"PM directs automation, digitization, simplification of systems in construction sector",pakobserver.net
2020-08-13 17:46:10,"Covid-19 corruption: KZN premier promises lifestyle audits, pre-audits for all procurement",news24.com
2020-08-13 17:48:00,"Latest Château Laurier design pleases heritage group, mayor",cbc.ca
2020-08-13 17:49:00,Hammersmith Bridge closed to pedestrians and cyclists after 'cracks worsen following heatwave',standard.co.uk
2020-08-13 17:50:00,Threats against PM and cabinet ministers increasing: RCMP,cbc.ca
2020-08-13 17:50:00,Supreme Court rejects Republican effort to make it harder to vote,vox.com
2020-08-13 17:53:00,Texas Governor Says Positive-Rate Surge Under Investigation,bloomberg.com
2020-08-13 17:53:03,118 newborn babies abandoned at Gauteng public hospitals in 2020 - Dept,ewn.co.za
2020-08-13 17:55:00,"Trump is ""a uniter of Democrats,"" which will ""make a difference"" on Election Day, political expert says",cbsnews.com
2020-08-13 17:55:40,COVID-19 'f-bomb' trademark application defended by Boston University,foxnews.com
2020-08-13 17:56:00,Oracle Pay Bias Case: Trump’s Labor Chief Accused of Intervening,nytimes.com
2020-08-13 17:58:00,EPA to relax greenhouse gas emission requirements,cnn.com
2020-08-13 17:59:00,"Man, 77, fatally struck while walking on Summerside street",cbc.ca
2020-08-13 18:00:00,"Patients occupy over 50% of Jakarta hospital beds - Fri, August 14 2020",thejakartapost.com
2020-08-13 18:00:00,National's happy camper Collins ready for battle,newsroom.co.nz
2020-08-13 18:00:00,"Mountain Sinabung erupts again, triggers flight warning - Fri, August 14 2020",thejakartapost.com
2020-08-13 18:01:00,"Scorching temperatures in Death Valley will shatter records in West, southwest",nbcnews.com
2020-08-13 18:01:00,"Scorching temperatures in Death Valley will shatter records in West, Southwest",nbcnews.com
2020-08-13 18:01:39,Don't step foot in our palace – Tema Traditional Council to Carlos Ahenkorah,ghanaweb.com
2020-08-13 18:06:30,EU settlement scheme: Two million granted full rights to stay,bbc.co.uk
2020-08-13 18:07:02,FG drops plastic ID cards for digital,punchng.com
2020-08-13 18:11:00,"1 dead after early morning stabbing in southwest industrial park, investigation focused on known drughouse",calgary.ctvnews.ca
2020-08-13 18:11:28,Beachgoer suffers serious burns as fire hits Cornwall restaurant,dailymail.co.uk
2020-08-13 18:12:05,"Today's coronavirus news: Don't get 'casual' with pandemic rules, Ontario's top doctor warns; WHO says Russian vaccine not in advanced testing stage",thestar.com
2020-08-13 18:13:45,Ashafa to FHA management: we are here to work,thenationonlineng.net
2020-08-13 18:14:00,Face masks required for some N.B. students when they return to school,atlantic.ctvnews.ca
2020-08-13 18:16:00,"Sushant Singh Rajput case: No FIR filed, Mumbai Police’s witness statements not legally valid, Centre tells SC",indianexpress.com
2020-08-13 18:16:14,"President Buhari's Daughter, Hanan, To Wed Special Adviser To Ex-Lagos Governor And Minister Of Works, Fashola",saharareporters.com
